                ----         20            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         20            ----            ----                         <term>                   no                      <highExp>
                ----         20            ----            ----               <assignmentStmt>                   no         <arithmeticExpression>
                   +         20         TK_PLUS            ----                        <lowOp>                  yes                           ----
                ----         20            ----            ----                       <lowExp>                   no                        <lowOp>
                ----         20            ----            ----         <arithmeticExpression>                   no                       <lowExp>
                c3bd         20           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         20            ----            ----                          <var>                   no                <singleOrRecId>
                ----         20            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         20            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         20            ----            ----                       <factor>                   no                          <var>
                ----         20            ----            ----                         <term>                   no                       <factor>
                ----         20            ----            ----                       <lowExp>                   no                         <term>
                ----         20            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         20            ----            ----                         <term>                   no                      <highExp>
                ----         20            ----            ----                       <lowExp>                   no                     TK_EPSILON
                ----         20            ----            ----                       <lowExp>                   no                       <lowExp>
                   ;         20          TK_SEM            ----               <assignmentStmt>                  yes                           ----
                ----         20            ----            ----                   <otherStmts>                   no                         <stmt>
                ----         20            ----            ----                <iterativeStmt>                   no                   <otherStmts>
              b5b567         21           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         21            ----            ----               <assignmentStmt>                   no                <singleOrRecId>
                ----         21            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         21            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         21            ----            ----                         <stmt>                   no               <assignmentStmt>
                <---         21     TK_ASSIGNOP            ----               <assignmentStmt>                  yes                           ----
              b5b567         21           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         21            ----            ----                          <var>                   no                <singleOrRecId>
                ----         21            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         21            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         21            ----            ----                       <factor>                   no                          <var>
                ----         21            ----            ----                         <term>                   no                       <factor>
                ----         21            ----            ----         <arithmeticExpression>                   no                         <term>
                ----         21            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         21            ----            ----                         <term>                   no                      <highExp>
                ----         21            ----            ----               <assignmentStmt>                   no         <arithmeticExpression>
                   +         21         TK_PLUS            ----                        <lowOp>                  yes                           ----
                ----         21            ----            ----                       <lowExp>                   no                        <lowOp>
                ----         21            ----            ----         <arithmeticExpression>                   no                       <lowExp>
                ----         21          TK_NUM               1                          <var>                  yes                           ----
                ----         21            ----            ----                       <factor>                   no                          <var>
                ----         21            ----            ----                         <term>                   no                       <factor>
                ----         21            ----            ----                       <lowExp>                   no                         <term>
                ----         21            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         21            ----            ----                         <term>                   no                      <highExp>
                ----         21            ----            ----                       <lowExp>                   no                     TK_EPSILON
                ----         21            ----            ----                       <lowExp>                   no                       <lowExp>
                   ;         21          TK_SEM            ----               <assignmentStmt>                  yes                           ----
                ----         21            ----            ----                   <otherStmts>                   no                         <stmt>
                ----         21            ----            ----                   <otherStmts>                   no                   <otherStmts>
                ----         22            ----            ----                   <otherStmts>                   no                     TK_EPSILON
                ----         22            ----            ----                   <otherStmts>                   no                   <otherStmts>
            endwhile         22     TK_ENDWHILE            ----                <iterativeStmt>                  yes                           ----
                ----         18            ----            ----                   <otherStmts>                   no                         <stmt>
                ----         18            ----            ----                   <otherStmts>                   no                   <otherStmts>
                ----         23            ----            ----                   <otherStmts>                   no                     TK_EPSILON
                ----         23            ----            ----                   <otherStmts>                   no                   <otherStmts>
              return         23       TK_RETURN            ----                   <returnStmt>                  yes                           ----
                ----         23            ----            ----                        <stmts>                   no                   <returnStmt>
                   [         23          TK_SQL            ----               <optionalReturn>                  yes                           ----
                ----         23            ----            ----                   <returnStmt>                   no               <optionalReturn>
                  d3         23           TK_ID            ----                       <idList>                  yes                           ----
                ----         23            ----            ----               <optionalReturn>                   no                       <idList>
                ----         23            ----            ----                     <more_ids>                   no                     TK_EPSILON
                ----         23            ----            ----                       <idList>                   no                     <more_ids>
                   ]         23          TK_SQR            ----               <optionalReturn>                  yes                           ----
                   ;         23          TK_SEM            ----                   <returnStmt>                  yes                           ----
                 end         24          TK_END            ----                     <function>                  yes                           ----
                ----          4            ----            ----                      <program>                   no               <otherFunctions>
                ----         27            ----            ----               <otherFunctions>                   no                     TK_EPSILON
                ----         27            ----            ----               <otherFunctions>                   no               <otherFunctions>
                ----          4            ----            ----                           ----                   no                      <program>
               _main         27         TK_MAIN            ----                 <mainFunction>                  yes                           ----
                ----         27            ----            ----                      <program>                   no                 <mainFunction>
              record         28       TK_RECORD            ----               <typeDefinition>                  yes                           ----
                ----         28            ----            ----           <typeDefineOrActual>                   no               <typeDefinition>
                #one         28         TK_RUID            ----               <typeDefinition>                  yes                           ----
                type         29         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         29            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
                real         29         TK_REAL            ----            <primitiveDatatype>                  yes                           ----
                ----         29            ----            ----          <DifferentFieldTypes>                   no            <primitiveDatatype>
                ----         29            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         29        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                   x         29      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         29          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         29            ----            ----               <typeDefinition>                   no             <fieldDefinitions>
                type         30         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         30            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
                real         30         TK_REAL            ----            <primitiveDatatype>                  yes                           ----
                ----         30            ----            ----          <DifferentFieldTypes>                   no            <primitiveDatatype>
                ----         30            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         30        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                   y         30      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         30          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         31            ----            ----                   <moreFields>                   no                     TK_EPSILON
                ----         31            ----            ----             <fieldDefinitions>                   no                   <moreFields>
           endrecord         31    TK_ENDRECORD            ----               <typeDefinition>                  yes                           ----
                ----         28            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         28            ----            ----                        <stmts>                   no              <typeDefinitions>
          definetype         32   TK_DEFINETYPE            ----               <definetypestmt>                  yes                           ----
                ----         32            ----            ----           <typeDefineOrActual>                   no               <definetypestmt>
              record         32       TK_RECORD            ----                            <A>                  yes                           ----
                ----         32            ----            ----               <definetypestmt>                   no                            <A>
                #one         32         TK_RUID            ----               <definetypestmt>                  yes                           ----
                  as         32           TK_AS            ----               <definetypestmt>                  yes                           ----
              #point         32         TK_RUID            ----               <definetypestmt>                  yes                           ----
                ----         32            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         32            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
          definetype         33   TK_DEFINETYPE            ----               <definetypestmt>                  yes                           ----
                ----         33            ----            ----           <typeDefineOrActual>                   no               <definetypestmt>
              record         33       TK_RECORD            ----                            <A>                  yes                           ----
                ----         33            ----            ----               <definetypestmt>                   no                            <A>
                #two         33         TK_RUID            ----               <definetypestmt>                  yes                           ----
                  as         33           TK_AS            ----               <definetypestmt>                  yes                           ----
               #line         33         TK_RUID            ----               <definetypestmt>                  yes                           ----
                ----         33            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         33            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
               union         34        TK_UNION            ----               <typeDefinition>                  yes                           ----
                ----         34            ----            ----           <typeDefineOrActual>                   no               <typeDefinition>
               #four         34         TK_RUID            ----               <typeDefinition>                  yes                           ----
                type         35         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         35            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
               #line         35         TK_RUID            ----          <DifferentFieldTypes>                  yes                           ----
                ----         35            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         35        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                  ln         35      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         35          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         35            ----            ----               <typeDefinition>                   no             <fieldDefinitions>
                type         36         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         36            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
              #point         36         TK_RUID            ----          <DifferentFieldTypes>                  yes                           ----
                ----         36            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         36        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                  pt         36      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         36          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                type         37         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         37            ----            ----                   <moreFields>                   no              <fieldDefinition>
           #traingle         37         TK_RUID            ----          <DifferentFieldTypes>                  yes                           ----
                ----         37            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         37        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                  tr         37      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         37          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         37            ----            ----             <fieldDefinitions>                   no                   <moreFields>
                ----         38            ----            ----                   <moreFields>                   no                     TK_EPSILON
                ----         38            ----            ----                   <moreFields>                   no                   <moreFields>
            endunion         38     TK_ENDUNION            ----               <typeDefinition>                  yes                           ----
                ----         34            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         34            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
          definetype         39   TK_DEFINETYPE            ----               <definetypestmt>                  yes                           ----
                ----         39            ----            ----           <typeDefineOrActual>                   no               <definetypestmt>
              record         39       TK_RECORD            ----                            <A>                  yes                           ----
                ----         39            ----            ----               <definetypestmt>                   no                            <A>
              #three         39         TK_RUID            ----               <definetypestmt>                  yes                           ----
                  as         39           TK_AS            ----               <definetypestmt>                  yes                           ----
           #triangle         39         TK_RUID            ----               <definetypestmt>                  yes                           ----
                ----         39            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         39            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
              record         40       TK_RECORD            ----               <typeDefinition>                  yes                           ----
                ----         40            ----            ----           <typeDefineOrActual>                   no               <typeDefinition>
              #three         40         TK_RUID            ----               <typeDefinition>                  yes                           ----
                type         41         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         41            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
               #line         41         TK_RUID            ----          <DifferentFieldTypes>                  yes                           ----
                ----         41            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         41        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                base         41      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         41          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         41            ----            ----               <typeDefinition>                   no             <fieldDefinitions>
                type         42         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         42            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
               #line         42         TK_RUID            ----          <DifferentFieldTypes>                  yes                           ----
                ----         42            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         42        TK_COLON            ----              <fieldDefinition>                  yes                           ----
              height         42      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         42          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         43            ----            ----                   <moreFields>                   no                     TK_EPSILON
                ----         43            ----            ----             <fieldDefinitions>                   no                   <moreFields>
           endrecord         43    TK_ENDRECORD            ----               <typeDefinition>                  yes                           ----
                ----         40            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         40            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
          definetype         44   TK_DEFINETYPE            ----               <definetypestmt>                  yes                           ----
                ----         44            ----            ----           <typeDefineOrActual>                   no               <definetypestmt>
               union         44        TK_UNION            ----                            <A>                  yes                           ----
                ----         44            ----            ----               <definetypestmt>                   no                            <A>
               #four         44         TK_RUID            ----               <definetypestmt>                  yes                           ----
                  as         44           TK_AS            ----               <definetypestmt>                  yes                           ----
              #shape         44         TK_RUID            ----               <definetypestmt>                  yes                           ----
                ----         44            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         44            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
              record         45       TK_RECORD            ----               <typeDefinition>                  yes                           ----
                ----         45            ----            ----           <typeDefineOrActual>                   no               <typeDefinition>
      #variantrecord         45         TK_RUID            ----               <typeDefinition>                  yes                           ----
                type         46         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         46            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
                 int         46          TK_INT            ----            <primitiveDatatype>                  yes                           ----
                ----         46            ----            ----          <DifferentFieldTypes>                   no            <primitiveDatatype>
                ----         46            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         46        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                 tag         46      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         46          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         46            ----            ----               <typeDefinition>                   no             <fieldDefinitions>
                type         47         TK_TYPE            ----              <fieldDefinition>                  yes                           ----
                ----         47            ----            ----             <fieldDefinitions>                   no              <fieldDefinition>
              #shape         47         TK_RUID            ----          <DifferentFieldTypes>                  yes                           ----
                ----         47            ----            ----              <fieldDefinition>                   no          <DifferentFieldTypes>
                   :         47        TK_COLON            ----              <fieldDefinition>                  yes                           ----
                   s         47      TK_FIELDID            ----              <fieldDefinition>                  yes                           ----
                   ;         47          TK_SEM            ----              <fieldDefinition>                  yes                           ----
                ----         48            ----            ----                   <moreFields>                   no                     TK_EPSILON
                ----         48            ----            ----             <fieldDefinitions>                   no                   <moreFields>
           endrecord         48    TK_ENDRECORD            ----               <typeDefinition>                  yes                           ----
                ----         45            ----            ----              <typeDefinitions>                   no           <typeDefineOrActual>
                ----         45            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
                ----         50            ----            ----              <typeDefinitions>                   no                     TK_EPSILON
                ----         50            ----            ----              <typeDefinitions>                   no              <typeDefinitions>
                ----         28            ----            ----                 <mainFunction>                   no                        <stmts>
                type         50         TK_TYPE            ----                  <declaration>                  yes                           ----
                ----         50            ----            ----                 <declarations>                   no                  <declaration>
              record         50       TK_RECORD            ----          <constructedDatatype>                  yes                           ----
                ----         50            ----            ----                     <dataType>                   no          <constructedDatatype>
      #variantrecord         50         TK_RUID            ----          <constructedDatatype>                  yes                           ----
                ----         50            ----            ----                  <declaration>                   no                     <dataType>
                   :         50        TK_COLON            ----                  <declaration>                  yes                           ----
                  d4         50           TK_ID            ----                  <declaration>                  yes                           ----
                ----         50            ----            ----                <global_or_not>                   no                     TK_EPSILON
                ----         50            ----            ----                  <declaration>                   no                <global_or_not>
                   ;         50          TK_SEM            ----                  <declaration>                  yes                           ----
                ----         50            ----            ----                        <stmts>                   no                 <declarations>
                type         51         TK_TYPE            ----                  <declaration>                  yes                           ----
                ----         51            ----            ----                 <declarations>                   no                  <declaration>
                 int         51          TK_INT            ----            <primitiveDatatype>                  yes                           ----
                ----         51            ----            ----                     <dataType>                   no            <primitiveDatatype>
                ----         51            ----            ----                  <declaration>                   no                     <dataType>
                   :         51        TK_COLON            ----                  <declaration>                  yes                           ----
                  b5         51           TK_ID            ----                  <declaration>                  yes                           ----
                ----         51            ----            ----                <global_or_not>                   no                     TK_EPSILON
                ----         51            ----            ----                  <declaration>                   no                <global_or_not>
                   ;         51          TK_SEM            ----                  <declaration>                  yes                           ----
                ----         51            ----            ----                 <declarations>                   no                 <declarations>
                type         52         TK_TYPE            ----                  <declaration>                  yes                           ----
                ----         52            ----            ----                 <declarations>                   no                  <declaration>
                 int         52          TK_INT            ----            <primitiveDatatype>                  yes                           ----
                ----         52            ----            ----                     <dataType>                   no            <primitiveDatatype>
                ----         52            ----            ----                  <declaration>                   no                     <dataType>
                   :         52        TK_COLON            ----                  <declaration>                  yes                           ----
           d5cb34567         52           TK_ID            ----                  <declaration>                  yes                           ----
                ----         52            ----            ----                <global_or_not>                   no                     TK_EPSILON
                ----         52            ----            ----                  <declaration>                   no                <global_or_not>
                   ;         52          TK_SEM            ----                  <declaration>                  yes                           ----
                ----         52            ----            ----                 <declarations>                   no                 <declarations>
                type         53         TK_TYPE            ----                  <declaration>                  yes                           ----
                ----         53            ----            ----                 <declarations>                   no                  <declaration>
              record         53       TK_RECORD            ----          <constructedDatatype>                  yes                           ----
                ----         53            ----            ----                     <dataType>                   no          <constructedDatatype>
      #variantrecord         53         TK_RUID            ----          <constructedDatatype>                  yes                           ----
                ----         53            ----            ----                  <declaration>                   no                     <dataType>
                   :         53        TK_COLON            ----                  <declaration>                  yes                           ----
                b5c6         53           TK_ID            ----                  <declaration>                  yes                           ----
                ----         53            ----            ----                <global_or_not>                   no                     TK_EPSILON
                ----         53            ----            ----                  <declaration>                   no                <global_or_not>
                   ;         53          TK_SEM            ----                  <declaration>                  yes                           ----
                ----         53            ----            ----                 <declarations>                   no                 <declarations>
                ----         54            ----            ----                 <declarations>                   no                     TK_EPSILON
                ----         54            ----            ----                 <declarations>                   no                 <declarations>
                b5c6         54           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         54            ----            ----               <assignmentStmt>                   no                <singleOrRecId>
                ----         54            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         54            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         54            ----            ----                         <stmt>                   no               <assignmentStmt>
                <---         54     TK_ASSIGNOP            ----               <assignmentStmt>                  yes                           ----
                b5c6         54           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         54            ----            ----                          <var>                   no                <singleOrRecId>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                 tag         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         54            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                ----         54            ----            ----                       <factor>                   no                          <var>
                ----         54            ----            ----                         <term>                   no                       <factor>
                ----         54            ----            ----         <arithmeticExpression>                   no                         <term>
                ----         54            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         54            ----            ----                         <term>                   no                      <highExp>
                ----         54            ----            ----               <assignmentStmt>                   no         <arithmeticExpression>
                   +         54         TK_PLUS            ----                        <lowOp>                  yes                           ----
                ----         54            ----            ----                       <lowExp>                   no                        <lowOp>
                ----         54            ----            ----         <arithmeticExpression>                   no                       <lowExp>
                  d4         54           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         54            ----            ----                          <var>                   no                <singleOrRecId>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                   s         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                  ln         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
          beginpoint         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                   x         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                ----         54            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                ----         54            ----            ----                       <factor>                   no                          <var>
                ----         54            ----            ----                         <term>                   no                       <factor>
                ----         54            ----            ----                       <lowExp>                   no                         <term>
                ----         54            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         54            ----            ----                         <term>                   no                      <highExp>
                   -         54        TK_MINUS            ----                        <lowOp>                  yes                           ----
                ----         54            ----            ----                       <lowExp>                   no                        <lowOp>
                ----         54            ----            ----                       <lowExp>                   no                       <lowExp>
                b5c6         54           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         54            ----            ----                          <var>                   no                <singleOrRecId>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                   s         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                  tr         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                base         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
          beginpoint         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                   .         54          TK_DOT            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <singleExpansion>
                   y         54      TK_FIELDID            ----              <singleExpansion>                  yes                           ----
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                ----         54            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         54            ----            ----              <nestedExpansion>                   no              <nestedExpansion>
                ----         54            ----            ----                       <factor>                   no                          <var>
                ----         54            ----            ----                         <term>                   no                       <factor>
                ----         54            ----            ----                       <lowExp>                   no                         <term>
                ----         54            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         54            ----            ----                         <term>                   no                      <highExp>
                ----         54            ----            ----                       <lowExp>                   no                     TK_EPSILON
                ----         54            ----            ----                       <lowExp>                   no                       <lowExp>
                   ;         54          TK_SEM            ----               <assignmentStmt>                  yes                           ----
                ----         54            ----            ----                   <otherStmts>                   no                         <stmt>
                ----         54            ----            ----                        <stmts>                   no                   <otherStmts>
                  b5         55           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         55            ----            ----               <assignmentStmt>                   no                <singleOrRecId>
                ----         55            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         55            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         55            ----            ----                         <stmt>                   no               <assignmentStmt>
                <---         55     TK_ASSIGNOP            ----               <assignmentStmt>                  yes                           ----
                  b5         55           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         55            ----            ----                          <var>                   no                <singleOrRecId>
                ----         55            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         55            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         55            ----            ----                       <factor>                   no                          <var>
                ----         55            ----            ----                         <term>                   no                       <factor>
                ----         55            ----            ----         <arithmeticExpression>                   no                         <term>
                ----         55            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         55            ----            ----                         <term>                   no                      <highExp>
                ----         55            ----            ----               <assignmentStmt>                   no         <arithmeticExpression>
                   +         55         TK_PLUS            ----                        <lowOp>                  yes                           ----
                ----         55            ----            ----                       <lowExp>                   no                        <lowOp>
                ----         55            ----            ----         <arithmeticExpression>                   no                       <lowExp>
                ----         55          TK_NUM               1                          <var>                  yes                           ----
                ----         55            ----            ----                       <factor>                   no                          <var>
                ----         55            ----            ----                         <term>                   no                       <factor>
                ----         55            ----            ----                       <lowExp>                   no                         <term>
                ----         55            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         55            ----            ----                         <term>                   no                      <highExp>
                ----         55            ----            ----                       <lowExp>                   no                     TK_EPSILON
                ----         55            ----            ----                       <lowExp>                   no                       <lowExp>
                   ;         55          TK_SEM            ----               <assignmentStmt>                  yes                           ----
                ----         55            ----            ----                   <otherStmts>                   no                         <stmt>
                ----         55            ----            ----                   <otherStmts>                   no                   <otherStmts>
                  d4         56           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         56            ----            ----               <assignmentStmt>                   no                <singleOrRecId>
                ----         56            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         56            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         56            ----            ----                         <stmt>                   no               <assignmentStmt>
                <---         56     TK_ASSIGNOP            ----               <assignmentStmt>                  yes                           ----
                b5c6         56           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         56            ----            ----                          <var>                   no                <singleOrRecId>
                ----         56            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         56            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         56            ----            ----                       <factor>                   no                          <var>
                ----         56            ----            ----                         <term>                   no                       <factor>
                ----         56            ----            ----         <arithmeticExpression>                   no                         <term>
                   /         56          TK_DIV            ----                       <highOp>                  yes                           ----
                ----         56            ----            ----                      <highExp>                   no                       <highOp>
                ----         56            ----            ----                         <term>                   no                      <highExp>
           d5cb34567         56           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         56            ----            ----                          <var>                   no                <singleOrRecId>
                ----         56            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         56            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         56            ----            ----                       <factor>                   no                          <var>
                ----         56            ----            ----                      <highExp>                   no                       <factor>
                ----         56            ----            ----                      <highExp>                   no                     TK_EPSILON
                ----         56            ----            ----                      <highExp>                   no                      <highExp>
                ----         56            ----            ----               <assignmentStmt>                   no         <arithmeticExpression>
                ----         56            ----            ----                       <lowExp>                   no                     TK_EPSILON
                ----         56            ----            ----         <arithmeticExpression>                   no                       <lowExp>
                   ;         56          TK_SEM            ----               <assignmentStmt>                  yes                           ----
                ----         56            ----            ----                   <otherStmts>                   no                         <stmt>
                ----         56            ----            ----                   <otherStmts>                   no                   <otherStmts>
               write         57        TK_WRITE            ----                       <ioStmt>                  yes                           ----
                ----         57            ----            ----                         <stmt>                   no                       <ioStmt>
                   (         57           TK_OP            ----                       <ioStmt>                  yes                           ----
                  d4         57           TK_ID            ----                <singleOrRecId>                  yes                           ----
                ----         57            ----            ----                          <var>                   no                <singleOrRecId>
                ----         57            ----            ----              <nestedExpansion>                   no                     TK_EPSILON
                ----         57            ----            ----                <singleOrRecId>                   no              <nestedExpansion>
                ----         57            ----            ----                       <ioStmt>                   no                          <var>
                   )         57           TK_CL            ----                       <ioStmt>                  yes                           ----
                   ;         57          TK_SEM            ----                       <ioStmt>                  yes                           ----
                ----         57            ----            ----                   <otherStmts>                   no                         <stmt>
                ----         57            ----            ----                   <otherStmts>                   no                   <otherStmts>
               write         58        TK_WRITE            ----                       <ioStmt>                  yes                           ----
                ----         58            ----            ----                         <stmt>                   no                       <ioStmt>
